LABEL analytical,Absolute period,Large period,Site,Site abreviation,Easting - Longitude,Northing-Latitude,Type of site/context,Region,River basin,Country,Artefact type,208Pb/206Pb,207Pb/206Pb,208Pb/204Pb,207Pb/204Pb,206Pb/204Pb,Corrosion products,Alloy
SEALIP/VN/DX/1,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,small socketed implement Pb,"2,1064","0,8491","38,935","15,695","18,484",Low,Lead
SEALIP/VN/DX/2,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,chopped decorated Pb,"2,1144","0,85226","38,926","15,69","18,41",Low,Lead
SEALIP/VN/DX/3,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Point,"2,1245","0,8613","38,668","15,677","18,201",Low,Leaded copper
SEALIP/VN/DX/4,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Point,"2,1101","0,8535","38,876","15,725","18,424",Low,Leaded bronze
SEALIP/VN/DX/5,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Point,"2,1169","0,85251","38,97","15,694","18,409",Low,Lead
SEALIP/VN/DX/6,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,small socketed implement,"2,1166","0,85559","38,852","15,705","18,356",Low,Copper
SEALIP/VN/DX/7,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,small socketed implement,"2,1308","0,86149","38,727","15,658","18,175",Low,Leaded bronze
SEALIP/VN/DX/8,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Bangle,"2,1005","0,84828","38,962","15,735","18,549",Low,Leaded bronze
SEALIP/VN/DX/9,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Ring,"2,1052","0,85473","38,771","15,742","18,417",Low,Leaded bronze
SEALIP/VN/DX/10,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,Drum,"2,1137","0,85102","38,685","15,575","18,302",Low,Bronze
SEALIP/VN/DX/11,200 - 50 BC,Iron Age,Đọng Xá,DX,106.396422,20.564421,cemetery,Hai Phong Province,Red river basin,Vietnam,socket,"2,1117","0,855","38,824","15,719","18,385",Low,Leaded bronze
SEALIP/VN/GP/1,c. 2000 BP,Iron Age,Gioi Phien,GP,104.889247,21.692131,,Tuyen Quang Province,Red river basin,Vietnam,Adze,"2,1035","0,84934","38,873","15,696","18,48",Low,Bronze
SEALIP/VN/HM/1,500 - 100 BC,Iron Age,Hop Minh,HM,104.862975,21.685803,,Tuyen Quang Province,Red river basin,Vietnam,Tool,"2,1099","0,85043","38,82","15,647","18,399",Low,Bronze
SEALIP/VN/LV/1,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Drum,"2,1033","0,84802","38,926","15,694","18,507",Low,Leaded bronze
SEALIP/VN/LV/2,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Vessel,"2,0988","0,84851","38,815","15,692","18,494",Medium,Leaded bronze
SEALIP/VN/LV/3,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Vessel,"2,1184","0,85767","38,765","15,695","18,299",Low,Leaded bronze
SEALIP/VN/LV/4,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Situla,"2,1126","0,85128","38,937","15,69","18,431",Low,Leaded bronze
SEALIP/VN/LV/5,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Situla,"2,1185","0,8548","38,847","15,674","18,337",Low,Leaded bronze
SEALIP/VN/LV/6,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Bowl,"2,0936","0,84885","38,69","15,687","18,48",Low,High tin bronze
SEALIP/VN/LV/7,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Bowl,"2,1207","0,85527","38,872","15,677","18,33",Medium,Leaded bronze
SEALIP/VN/LV/8,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Bowl,"2,1148","0,85224","38,917","15,683","18,402",Low,Leaded bronze
SEALIP/VN/LV/9,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Bowl,"2,1151","0,85249","38,931","15,691","18,406",Medium,Leaded bronze
SEALIP/VN/LV/10,200 – 0 BCE,Iron Age,Làng Vạc,LV,105.428596,19.316585,burial,Than Hoa Province,Red river basin,Vietnam,Vessel,"2,1154","0,85238","38,928","15,685","18,402",Medium,Leaded bronze
SEALIP/VN/SK/1,AD 25-220,Iron Age,Song Khoai,SK,106.811938,20.976858,02SK-M03,Quang Ninh Province,Red river basin,Vietnam,Mirror,"2,1231","0,86024","38,736","15,695","18,245",Low ,Leaded bronze
SEALIP/VN/SK/2,AD 25-220,Iron Age,Song Khoai,SK,106.811938,20.976858,02SK-M03,Quang Ninh Province,Red river basin,Vietnam,Mirror,"2,0777","0,83378","39,156","15,713","18,846",Low,Leaded bronze
SEALIP/VN/TKL/1,,,Thap Khe Lo,TKL,104.65,21.87,,,Red river basin,Vietnam,Situla,"2,1053","0,84915","39,076","15,761","18,561",Low,Leaded bronze
SEALIP/VN/YP/1,,,Yen Phu,YP,105.925927,21.194357,,,Red river basin,Vietnam,Axe,"2,0935","0,84421","39,017","15,734","18,637",Low,Bronze
SEALIP/VN/GM/1,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province,Red river basin,Vietnam,Axe,"2,08899","0,84126","38,794","15,624","18,571",Low,Bronze
SEALIP/VN/GM/2,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province,Red river basin,Vietnam,Spearhead,"2,09383","0,84404","39,041","15,737","18,646",Low,Bronze
SEALIP/VN/GM/3,8e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province,Red river basin,Vietnam,Spearhead,"2,102289894","0,85201159","38,85815157","15,75239924","18,48538822",Low,Bronze
SEALIP/VN/GM/4,9e - 6e century BCE,Bronze Age,Gò Mun,GM,105.359256,21.339197,,Phu Tho Province,Red river basin,Vietnam,Axe,"2,098608197","0,8481461752","38,91324798","15,72758063","18,54251091",Low,Bronze
SEALIP/VN/TD/1,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Awl,"2,08304","0,8394","38,784","15,629","18,618",Low,Bronze
SEALIP/VN/TD/2,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Awl,"2,085459645","0,8402045815","38,87942134","15,65642172","18,64316372",Low,Bronze
SEALIP/VN/TD/3,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Knife,"2,09515117","0,8440309636","39,01977377","15,71727498","18,62391421",Low,Bronze
SEALIP/VN/TD/4,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Fragment,"2,08276423","0,836558528","38,95036079","15,63998211","18,70100227",Medium,Bronze
SEALIP/VN/TD/5,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Awl,"2,088055841","0,8401070859","38,8186965","15,61554347","18,59160619",Low,Bronze
SEALIP/VN/TD/6,1st 1/2 2nd mil- end of 2nd mil. ,Bronze Age,Thành Dên,TD,105.889906,20.286842,,Vinh Phuc Province,Red river basin,Vietnam,Awl,"2,097264047","0,8470909965","38,9133554","15,71875001","18,55429476",High,Bronze
SEALIP/VN/XL/1,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853,19.976544,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Vessel,"2,098964648","0,8477338335","38,96735097","15,74058614","18,56478898",Medium,Leaded bronze
SEALIP/VN/XL/2,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853,19.976544,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Axe,"2,096521422","0,8460260458","38,99630969","15,73840663","18,60086603",Low,Leaded bronze
SEALIP/VN/XL/3,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853,19.976544,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Socketed,"2,095877667","0,8461521976","38,99561701","15,74555659","18,60624868",High,Leaded bronze
SEALIP/VN/XL/4,500 - 100 BC,Iron Age,Xuân Lâp,XL,105.529853,19.976544,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Fragment,"2,113357118","0,8513381355","38,96988348","15,70075053","18,44058493",Medium,Leaded bronze
SEALIP/VN/DTR/1,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Fragment,"2,081033143","0,8389624304","38,82375632","15,64643749","18,65589781",Low,Bronze
SEALIP/VN/DTR/2,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Knife,"2,09256677","0,8406096358","39,18039771","15,73790534","18,72422564",Low,Bronze
SEALIP/VN/DTR/3,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Drill,"2,089803099","0,8410031705","38,85661653","15,63405598","18,59368594",Medium,Bronze
SEALIP/VN/DTR/4,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Hook,"2,089849832","0,8402986575","38,83222788","15,61611466","18,58148204",Low,Bronze
SEALIP/VN/DTR/5,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Needle,"2,092737692","0,8380494769","39,38653","15,77633574","18,82125763",Low,Bronze
SEALIP/VN/DTR/6,9e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Arrowhead,"2,090477327","0,8427913459","38,90490547","15,67579074","18,61044933",High,Bronze
SEALIP/VN/DTR/7,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Hook,"2,093144082","0,8381209853","39,38754803","15,77560124","18,81836671",Low,Bronze
SEALIP/VN/DTR/8,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Axe,"2,096777674","0,8456277832","39,01479737","15,73936634","18,6076384",High,
SEALIP/VN/DTR/9,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Knife,"2,167428385","0,8940353406","38,88908553","15,65545099","18,5937116",Medium,Bronze
SEALIP/VN/DTR/10,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Fragment,"2,116838077","0,859322885","38,71324493","15,7150364","18,28920668",Medium,Leaded bronze
SEALIP/VN/DTR/11,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Spear,"2,091845774","0,8380822444","39,36049019","15,76858258","18,81701257",Low,Bronze
SEALIP/VN/DTR/12,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Spearhead,"2,096380467","0,8458353352","39,00451426","15,73644807","18,60664655",Low,Leaded bronze
SEALIP/VN/DTR/13,8e - 6e century BCE,Bronze Age,Dai Trach,DTR,106.044083,21.056258,,Bac Ninh Province,Red river basin,Vietnam,Chisel,"2,086010994","0,8384612325","39,11498388","15,72112212","18,75225269",Medium,Bronze
SEALIP/VN/DS/1,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,109361749","0,854001634","38,89874135","15,75371865","18,44027088",Medium,Leaded bronze
SEALIP/VN/DS/2,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,086888466","0,8372523097","39,26723887","15,75896898","18,81621076",Medium,Leaded bronze
SEALIP/VN/DS/3,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,107642627","0,8528774252","38,83186707","15,71986327","18,42488944",Low,Leaded bronze
SEALIP/VN/DS/4,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,11187288","0,852386288","38,94102971","15,72374221","18,43973856",Medium,Leaded copper
SEALIP/VN/DS/5,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,09487801","0,8452180336","39,0161003","15,74779663","18,62457207",High,Leaded bronze
SEALIP/VN/DS/6,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,106869121","0,8507044247","38,72095078","15,63737654","18,37837494",Medium,Leaded copper
SEALIP/VN/DS/7,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,094426374","0,8441245131","39,03770528","15,73742812","18,63842833",Medium,Leaded bronze
SEALIP/VN/DS/8,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,115399729","0,8521237151","38,97592189","15,70298187","18,42436489",High,Leaded bronze
SEALIP/VN/DS/9,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,103787306","0,8499383937","38,95810485","15,74266417","18,51679805",High,Leaded bronze
SEALIP/VN/DS/10,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,110105151","0,8502558021","38,95522196","15,69831536","18,46103037",Low,Bronze
SEALIP/VN/DS/11,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,105231101","0,850938261","38,93759197","15,73857155","18,49560603",Medium,Leaded bronze
SEALIP/VN/DS/12,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,107267209","0,8533300644","38,9216574","15,76176298","18,47022491",Low,Leaded copper
SEALIP/VN/DS/13,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,107863051","0,8535332622","38,88786455","15,74839047","18,4494569",Low,Copper
SEALIP/VN/DS/14,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,096079924","0,8453659929","39,01435667","15,73542036","18,61298919",Medium,Leaded bronze
SEALIP/VN/DS/15,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,104583822","0,8523428365","38,87769515","15,74571276","18,47280465",Low,Leaded copper
SEALIP/VN/DS/16,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,103056406","0,8510202902","38,87458028","15,73072028","18,48444077",Medium,Copper
SEALIP/VN/DS/17,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,094429872","0,8442646587","39,04178539","15,73841225","18,64091027",Low,Leaded bronze
SEALIP/VN/DS/18,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,105492179","0,8523791231","38,87579004","15,73920708","18,4649076",Medium,Leaded bronze
SEALIP/VN/DS/19,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Situla,"2,111015826","0,8565007636","38,89199159","15,77979916","18,42289928",High,Leaded bronze
SEALIP/VN/DS/20,500 - 100 BC,Iron Age,Đông Sơn,DS,105.620726,20.921841,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,081174879","0,8305952297","39,17959476","15,63702113","18,83301279",Low,Bronze
SEALIP/VN/LN/1,500 - 100 BC,Iron Age,Lang Ngam,LN,106.149272, 21.080101,probably cemetery,Bac Ninh Province,Red river basin,Vietnam,Drum,"2,108708698","0,8506338446","39,05775649","15,75629435","18,52220319",Low,Leaded bronze
SEALIP/VN/THD/1,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263,19.864941,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,06680721","0,8193669273","39,46591756","15,6459665","19,09559688",Medium,Bronze
SEALIP/VN/THD/2,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263,19.864941,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,110018169","0,8520583999","38,84741757","15,68663373","18,4109265",High,Bronze
SEALIP/VN/THD/3,500 - 100 BC,Iron Age,Thieu Duong,THD,105.773263,19.864941,probably cemetery,Than Hoa Province,Red river basin,Vietnam,Drum,"2,11026175","0,8556779015","38,89065902","15,76790512","18,42848613",Medium,Leaded copper
HL01,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1825","0,8842","38,287","15,511","17,543",,Leaded bronze
HL02,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1781","0,8822","38,32","15,521","17,593",,Leaded bronze
HL03,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1777","0,8821","38,326","15,524","17,599",,Leaded bronze
HL04,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1735","0,8802","38,365","15,536","17,652",,Leaded bronze
HL05,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1781","0,8822","38,329","15,525","17,597",,Leaded bronze
HL06,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,1606","0,8833","38,067","15,564","17,619",,Leaded bronze
HL07,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,0679","0,8515","38,278","15,761","18,511",,Bronze
HL08,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,0824","0,853","38,441","15,746","18,46",,Bronze
HL09,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,094","0,859","38,27","15,699","18,275",,Bronze
HL10,476-221 BC,Warring state period,Fenjiwan,FJW,101.594408,26.194108,Cemetery,Sichuan Province,,China,Bracelet,"2,0846","0,8489","38,603","15,708","18,518",,Bronze
RJD01,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1048","0,8541","38,668","15,691","18,371",,
RJD02,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,105","0,8537","38,74","15,705","18,396",,
RJD03,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1114","0,8633","38,335","15,674","18,156",,
RJD04,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,0663","0,8625","37,428","15,622","18,114",,
RJD05,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,095","0,855","38,303","15,632","18,283",,
RJD06,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1222","0,8639","38,373","15,62","18,082",,
RJD07,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1103","0,8588","38,643","15,726","18,312",,
RJD08,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1082","0,8572","38,629","15,706","18,323",,
RJD09,15 th AD,Ming Dynasty,Raojiadi,RJD,101.594408,26.194108,,Sichuan Province,,China,Slag,"2,1091","0,8567","38,752","15,74","18,373",,
HL01,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0247","0,7802","40,713","15,688","20,109",,Copper
HL02,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0366","0,7899","40,578","15,739","19,924",,Copper
HL03,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,018","0,7724","41,015","15,699","20,324",,Copper
HL04,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0483","0,8002","40,294","15,741","19,672",,Copper
HL05,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0134","0,7682","41,238","15,733","20,482",,Copper
HL06,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0132","0,7704","41,155","15,748","20,442",,Copper
HL07,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0238","0,7777","41,089","15,789","20,303",,Copper
HL08,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0228","0,7775","40,894","15,719","20,217",,Copper
HL09,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0155","0,77","41,151","15,722","20,418",,Copper
HL10,476-221 BC,Warring state period,Guojiabao,GJB,102.145964,26.170453,Cemetery,Sichuan Province,,China,Spearhead,"2,0225","0,7765","40,935","15,716","20,24",,Copper
HMJ01,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,,"2,112","0,8515","38,741","15,62","18,344",,Leaded copper
HMJ02,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,,"2,1159","0,8527","38,888","15,671","18,379",,Lead
HMJ03,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,Slag,"2,1114","0,8502","38,42","15,47","18,197",,Leaded copper Slag
HMJ04,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,,"2,1161","0,8525","38,814","15,637","18,343",,Lead arsenical copper
HMJ05,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,,"2,1179","0,8537","38,766","15,623","18,3",,Leaded bronze
HMJ06,,,Heimajing,HMG,103.171389,23.226389,Cemetery,Yunnan Province,,China,,"2,1168","0,8529","38,867","15,66","18,361",,Copper
CHT2:3,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Awl,"2,1018","0,8531","38,6785","15,6988","18,4023",,
CHT2:3(27) ,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Bracelet,"2,0939","0,8422","38,9252","15,6551","18,5897",,
JH 228 ,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Axe,"2,1337","0,8624","38,6585","15,6269","18,1183",,
JH 227,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Adze,"2,1084","0,8547","38,6244","15,6575","18,3192",,
JH 229,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Sickle,"2,0055","0,7707","41,0997","15,7913","20,4931",,
JH 216,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Bracelet,"2,0945","0,8436","38,9456","15,6866","18,5942",,
JH 217,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,Awl,"2,0240","0,7844","40,6382","15,7468","20,0781",,
?,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,?,"2,1069","0,8512","37,4628","15,1470","17,7810",,
?,1200 BC,Late Shang dynasty,Haimenkou,HMK,99.551054,26.280293,,Yunnan Province,,China,?,"2,0939","0,8422","38,9256","15,6550","18,5900",,
GFT1,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,112454",,"38,35599627","15,62374","18,15708",,
GFT2,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,083635",,"38,7381293","15,60461","18,59161",,
GFT3,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,098734",,"38,59867747","15,60327","18,39141",,
GFT4,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,090995",,"39,38179983","15,61574","18,834",,
GFT6,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,097146",,"38,78705081","15,62549","18,49516",,
GFT8,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,069912",,"39,05752141","15,63649","18,86917",,
GFT9,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,100448",,"38,17877207","15,64419","18,17649",,
GFT10,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,088488",,"38,48993579","15,59605","18,42957",,
